4.12,0.082385,-0.46334,0.070307
4.13,0.082554,-0.46346,0.070684
4.14,0.082724,-0.46357,0.071062
4.15,0.082893,-0.46367,0.071441
4.16,0.083061,-0.46376,0.071821
4.17,0.083228,-0.46385,0.072202
4.18,0.083395,-0.46393,0.072584
4.19,0.083562,-0.46401,0.072967
4.2,0.083727,-0.46408,0.073351
4.21,0.083892,-0.46414,0.073736
4.22,0.084057,-0.46419,0.074122
4.23,0.084221,-0.46424,0.07451
4.24,0.084384,-0.46428,0.074898
4.25,0.084547,-0.46432,0.075287
4.26,0.084709,-0.46435,0.075677
4.27,0.084871,-0.46437,0.076069
4.28,0.085032,-0.46439,0.076461
4.29,0.085192,-0.4644,0.076854
4.3,0.085352,-0.4644,0.077249
4.31,0.085511,-0.4644,0.077644
4.32,0.08567,-0.46439,0.078041
4.33,0.085828,-0.46437,0.078438
4.34,0.085985,-0.46435,0.078836
4.35,0.086142,-0.46432,0.079236
4.36,0.086298,-0.46429,0.079636
4.37,0.086454,-0.46425,0.080037
4.38,0.086609,-0.4642,0.08044
4.39,0.086764,-0.46415,0.080843
4.4,0.086918,-0.46409,0.081248
4.41,0.087071,-0.46403,0.081653
4.42,0.087224,-0.46396,0.082059
4.43,0.087377,-0.46388,0.082466
4.44,0.087529,-0.4638,0.082874
4.45,0.08768,-0.46371,0.083284
4.46,0.087831,-0.46362,0.083694
4.47,0.087981,-0.46352,0.084105
4.48,0.088131,-0.46341,0.084517
4.49,0.08828,-0.4633,0.08493
4.5,0.088429,-0.46318,0.085344
4.51,0.088577,-0.46306,0.085758
4.52,0.088725,-0.46294,0.086174
4.53,0.088872,-0.4628,0.086591
4.54,0.089019,-0.46266,0.087008
4.55,0.089165,-0.46252,0.087427
4.56,0.089311,-0.46237,0.087846
4.57,0.089456,-0.46221,0.088266
4.58,0.089601,-0.46205,0.088687
4.59,0.089745,-0.46189,0.08911
4.6,0.089889,-0.46172,0.089532
4.61,0.090032,-0.46154,0.089956
4.62,0.090175,-0.46136,0.090381
4.63,0.090318,-0.46117,0.090807
4.64,0.090459,-0.46098,0.091233
4.65,0.090601,-0.46079,0.09166
4.66,0.090742,-0.46058,0.092088
4.67,0.090882,-0.46038,0.092518
4.68,0.091023,-0.46016,0.092947
4.69,0.091162,-0.45995,0.093378
4.7,0.091301,-0.45973,0.09381
4.71,0.09144,-0.4595,0.094242
4.72,0.091579,-0.45927,0.094675
4.73,0.091716,-0.45903,0.09511
4.74,0.091854,-0.45879,0.095544
4.75,0.091991,-0.45854,0.09598
4.76,0.092128,-0.45829,0.096417
4.77,0.092264,-0.45804,0.096854
4.78,0.0924,-0.45778,0.097292
4.79,0.092535,-0.45751,0.097731
4.8,0.09267,-0.45724,0.098171
4.81,0.092805,-0.45697,0.098612
4.82,0.092939,-0.45669,0.099053
4.83,0.093072,-0.45641,0.099496
4.84,0.093206,-0.45612,0.099939
4.85,0.093339,-0.45583,0.10038
4.86,0.093471,-0.45554,0.10083
4.87,0.093604,-0.45524,0.10127
4.88,0.093736,-0.45493,0.10172
4.89,0.093867,-0.45462,0.10217
4.9,0.093998,-0.45431,0.10261
4.91,0.094129,-0.45399,0.10306
4.92,0.094259,-0.45367,0.10351
4.93,0.094389,-0.45335,0.10396
4.94,0.094519,-0.45302,0.10441
4.95,0.094648,-0.45268,0.10486
4.96,0.094777,-0.45234,0.10532
4.97,0.094906,-0.452,0.10577
4.98,0.095034,-0.45166,0.10622
4.99,0.095162,-0.45131,0.10668
5,0.09529,-0.45095,0.10713
5.01,0.095417,-0.4506,0.10759
5.02,0.095544,-0.45024,0.10805
5.03,0.095671,-0.44987,0.10851
5.04,0.095797,-0.4495,0.10896
5.05,0.095923,-0.44913,0.10942
5.06,0.096049,-0.44876,0.10988
5.07,0.096174,-0.44838,0.11034
5.08,0.0963,-0.44799,0.11081
5.09,0.096424,-0.44761,0.11127
5.1,0.096549,-0.44722,0.11173
5.11,0.096673,-0.44682,0.11219
5.12,0.096797,-0.44643,0.11266
5.13,0.096921,-0.44603,0.11312
5.14,0.097044,-0.44562,0.11359
5.15,0.097168,-0.44521,0.11406
5.16,0.097291,-0.4448,0.11452
5.17,0.097413,-0.44439,0.11499
5.18,0.097536,-0.44397,0.11546
5.19,0.097658,-0.44355,0.11593
5.2,0.09778,-0.44313,0.1164
5.21,0.097901,-0.4427,0.11687
5.22,0.098023,-0.44227,0.11734
5.23,0.098144,-0.44184,0.11781
5.24,0.098265,-0.4414,0.11829
5.25,0.098386,-0.44096,0.11876
5.26,0.098506,-0.44052,0.11923
5.27,0.098627,-0.44007,0.11971
5.28,0.098747,-0.43963,0.12018
5.29,0.098867,-0.43917,0.12066
5.3,0.098986,-0.43872,0.12114
5.31,0.099106,-0.43826,0.12161
5.32,0.099225,-0.4378,0.12209
5.33,0.099344,-0.43734,0.12257
5.34,0.099463,-0.43688,0.12305
5.35,0.099582,-0.43641,0.12353
5.36,0.099701,-0.43594,0.12401
5.37,0.099819,-0.43546,0.12449
5.38,0.099937,-0.43499,0.12497
5.39,0.10006,-0.43451,0.12545
5.4,0.10017,-0.43403,0.12594
5.41,0.10029,-0.43354,0.12642
5.42,0.10041,-0.43306,0.12691
5.43,0.10053,-0.43257,0.12739
5.44,0.10064,-0.43208,0.12788
5.45,0.10076,-0.43158,0.12836
5.46,0.10088,-0.43109,0.12885
5.47,0.10099,-0.43059,0.12934
5.48,0.10111,-0.43009,0.12983
5.49,0.10123,-0.42958,0.13031
5.5,0.10134,-0.42908,0.1308
5.51,0.10146,-0.42857,0.13129
5.52,0.10158,-0.42806,0.13178
5.53,0.10169,-0.42755,0.13228
5.54,0.10181,-0.42703,0.13277
5.55,0.10192,-0.42652,0.13326
5.56,0.10204,-0.426,0.13375
5.57,0.10215,-0.42548,0.13425
5.58,0.10227,-0.42496,0.13474
5.59,0.10239,-0.42443,0.13524
5.6,0.1025,-0.4239,0.13573
5.61,0.10262,-0.42338,0.13623
5.62,0.10273,-0.42285,0.13672
5.63,0.10285,-0.42231,0.13722
5.64,0.10296,-0.42178,0.13772
5.65,0.10308,-0.42124,0.13822
5.66,0.10319,-0.4207,0.13872
5.67,0.1033,-0.42016,0.13921
5.68,0.10342,-0.41962,0.13971
5.69,0.10353,-0.41908,0.14022
5.7,0.10365,-0.41853,0.14072
5.71,0.10376,-0.41799,0.14122
5.72,0.10388,-0.41744,0.14172
5.73,0.10399,-0.41689,0.14222
5.74,0.10411,-0.41634,0.14273
5.75,0.10422,-0.41578,0.14323
5.76,0.10433,-0.41523,0.14374
5.77,0.10445,-0.41467,0.14424
5.78,0.10456,-0.41411,0.14475
5.79,0.10468,-0.41356,0.14525
5.8,0.10479,-0.41299,0.14576
5.81,0.1049,-0.41243,0.14627
5.82,0.10502,-0.41187,0.14677
5.83,0.10513,-0.4113,0.14728
5.84,0.10525,-0.41074,0.14779
5.85,0.10536,-0.41017,0.1483
5.86,0.10547,-0.4096,0.14881
5.87,0.10559,-0.40903,0.14932
5.88,0.1057,-0.40846,0.14983
5.89,0.10581,-0.40789,0.15034
5.9,0.10593,-0.40731,0.15086
5.91,0.10604,-0.40674,0.15137
5.92,0.10616,-0.40616,0.15188
5.93,0.10627,-0.40558,0.1524
5.94,0.10638,-0.40501,0.15291
5.95,0.1065,-0.40443,0.15343
5.96,0.10661,-0.40385,0.15394
5.97,0.10672,-0.40326,0.15446
5.98,0.10684,-0.40268,0.15497
5.99,0.10695,-0.4021,0.15549
6,0.10707,-0.40151,0.15601
6.01,0.10718,-0.40093,0.15653
6.02,0.10729,-0.40034,0.15704
6.03,0.10741,-0.39976,0.15756
6.04,0.10752,-0.39917,0.15808
6.05,0.10764,-0.39858,0.1586
6.06,0.10775,-0.39799,0.15912
6.07,0.10786,-0.3974,0.15964
6.08,0.10798,-0.39681,0.16017
6.09,0.10809,-0.39622,0.16069
6.1,0.10821,-0.39562,0.16121
6.11,0.10832,-0.39503,0.16173
6.12,0.10844,-0.39444,0.16226
6.13,0.10855,-0.39384,0.16278
6.14,0.10866,-0.39325,0.16331
6.15,0.10878,-0.39265,0.16383
6.16,0.10889,-0.39206,0.16436
6.17,0.10901,-0.39146,0.16488
6.18,0.10912,-0.39086,0.16541
6.19,0.10924,-0.39026,0.16594
6.2,0.10935,-0.38966,0.16646
6.21,0.10947,-0.38907,0.16699
6.22,0.10958,-0.38847,0.16752
6.23,0.1097,-0.38787,0.16805
6.24,0.10981,-0.38727,0.16858
6.25,0.10993,-0.38667,0.16911
6.26,0.11004,-0.38606,0.16964
6.27,0.11016,-0.38546,0.17017
6.28,0.11027,-0.38486,0.1707
6.29,0.11039,-0.38426,0.17124
6.3,0.1105,-0.38366,0.17177
6.31,0.11062,-0.38306,0.1723
6.32,0.11074,-0.38245,0.17283
6.33,0.11085,-0.38185,0.17337
6.34,0.11097,-0.38125,0.1739
6.35,0.11108,-0.38064,0.17444
6.36,0.1112,-0.38004,0.17497
6.37,0.11132,-0.37944,0.17551
6.38,0.11143,-0.37883,0.17605
6.39,0.11155,-0.37823,0.17658
6.4,0.11167,-0.37763,0.17712
6.41,0.11178,-0.37702,0.17766
6.42,0.1119,-0.37642,0.1782
6.43,0.11202,-0.37582,0.17874
6.44,0.11213,-0.37521,0.17927
6.45,0.11225,-0.37461,0.17981
6.46,0.11237,-0.374,0.18036
6.47,0.11248,-0.3734,0.1809
6.48,0.1126,-0.3728,0.18144
6.49,0.11272,-0.37219,0.18198
6.5,0.11284,-0.37159,0.18252
6.51,0.11295,-0.37099,0.18306
6.52,0.11307,-0.37038,0.18361
6.53,0.11319,-0.36978,0.18415
6.54,0.11331,-0.36918,0.18469
6.55,0.11343,-0.36858,0.18524
6.56,0.11355,-0.36797,0.18578
6.57,0.11366,-0.36737,0.18633
6.58,0.11378,-0.36677,0.18688
6.59,0.1139,-0.36617,0.18742
6.6,0.11402,-0.36557,0.18797
6.61,0.11414,-0.36497,0.18852
6.62,0.11426,-0.36437,0.18906
6.63,0.11438,-0.36377,0.18961
6.64,0.1145,-0.36317,0.19016
6.65,0.11462,-0.36257,0.19071
6.66,0.11474,-0.36197,0.19126
6.67,0.11486,-0.36137,0.19181
6.68,0.11498,-0.36077,0.19236
6.69,0.1151,-0.36018,0.19291
6.7,0.11522,-0.35958,0.19346
6.71,0.11534,-0.35898,0.19402
6.72,0.11546,-0.35839,0.19457
6.73,0.11558,-0.35779,0.19512
6.74,0.1157,-0.3572,0.19567
6.75,0.11582,-0.3566,0.19623
6.76,0.11595,-0.35601,0.19678
6.77,0.11607,-0.35541,0.19734
6.78,0.11619,-0.35482,0.19789
6.79,0.11631,-0.35423,0.19845
6.8,0.11643,-0.35364,0.199
6.81,0.11655,-0.35305,0.19956
6.82,0.11668,-0.35246,0.20012
6.83,0.1168,-0.35187,0.20068
6.84,0.11692,-0.35128,0.20123
6.85,0.11705,-0.35069,0.20179
6.86,0.11717,-0.3501,0.20235
6.87,0.11729,-0.34952,0.20291
6.88,0.11741,-0.34893,0.20347
6.89,0.11754,-0.34835,0.20403
6.9,0.11766,-0.34776,0.20459
6.91,0.11779,-0.34718,0.20515
6.92,0.11791,-0.3466,0.20572
6.93,0.11803,-0.34602,0.20628
6.94,0.11816,-0.34543,0.20684
6.95,0.11828,-0.34485,0.2074
6.96,0.11841,-0.34428,0.20797
6.97,0.11853,-0.3437,0.20853
